id,job,job_cn
4996,base wad operator adjuster,基础瓦片操作员调整员
5007,basketball coach,篮球教练
5001,basin cleaner,basincleaner
5003,basin operator,basin操作员
5006,basketball assembler,篮球组装工
5000,basic sciences professor,基础科学教授
5005,basket assembler,篮筐装配工
4999,basic sciences dean,基础科学学院院长
5010,basketball referee,篮球裁判
5008,basketball commentator,篮球解说员
5009,basketball player,篮球运动员
5012,basketball scout,篮球球探
5014,basket braider,篮子编织者
5015,basket filler,篮子填充者
5016,basket grader,篮子分级员
5013,basket bottom machine operator,篮底机操作员
5018,basket hand weaver,篮子手工编织者
5011,basketballs and footballs reverser,篮球和足球的翻转者
5017,basket hand braider,篮子手工编织者
5024,basket person,篮子人
5026,basket turner,篮子制造商
5023,basket patcher,篮子修补工
5025,basket sorter,篮子分类员
5019,basket machine operator,篮机操作员
5020,basket maker,篮子制作工
5021,basket mender,篮子修补匠
5022,basket operator,篮子操作员
5028,bass fisher,渔夫
5035,basting cleaner,清洁工
5027,basket weaver,篮子编织者
5029,bass guitar teacher,贝斯吉他老师
5037,basting marker,刷酱标记
5034,baster hand,巴斯特手
5031,bass singer,男低音歌手
5036,basting machine operator,涂油机操作员
5030,bass mechanism maker,低音机制制造者
5033,bass viol repairer,低音提琴修理工
5032,bass string winder,弦线卷绕器
5041,batch analyst,批量分析师
5040,bat carrier,蝙蝠携带者
5045,batch blender,批量搅拌机
5048,batch freezer,批量冷冻机
5038,basting puller,拔毛工
5039,bat boy/girl,蝙蝠男孩/女孩
5044,batch attendant,批处理操作员
5046,batch dumper,批量导出者
5047,batcher operator,批处理操作员
5002,basin finish operator tig welder,basinfinishoperator翻译为：底漆工tigwelder翻译为：氩弧焊工
5042,batch and furnace manager,批处理和炉子经理
5043,batch and furnace operator,批处理和炉子操作员
5052,batch maker,批量制造者
5054,batch mixer,批量混合机
5057,batch operator,批量操作员
5056,batch mixing truck driver,批量搅拌车司机
5053,batchmaker,批处理制作人员
5049,batch freezer operator,批冷冻操作员
5051,batching operator,批处理操作员
5050,batch heat treat operator,批量热处理操作员
5055,batch mixer operator,批量混合机操作员
5058,batch or continuous still operator,批量或连续静态操作员
5060,batch plant supervisor,批量生产主管
5059,batch plant operator,批量生产操作员
5063,batch room technician,批量房间技术人员
5064,batch still operator,批量操作员
5067,batch trucker,批量卡车司机
5066,batch tester,批量测试员
5061,batch records clerk,批处理记录员
5065,batch tank controller,批处理罐控制器
5069,batch unloader,批量卸货工
5062,batch roller operator,批量卷轴操作员
5068,batch unit treater,批处理单元处理者
5073,bath house attendant,澡堂服务员
5071,bath attendant,澡堂服务员
5070,batch weigher,称重员
5075,bathhouse keeper,澡堂管理员
5076,bathing suit maker,泳装制造商
5074,bathhouse attendant,澡堂服务员
5072,bath design sales consultant,卫浴设计销售顾问
5077,bath mixer,浴缸混合器
5080,bath solution maker,浴液制造商
5081,bath steward,船舱服务员
5087,bat person,蝙蝠侠
5084,bat lathe operator,车工
5078,bath mix operator,浴混操作员
5085,baton teacher,鼓手教师
5079,bathroom tiling professional,浴室瓷砖专业工
5082,bath steward/stewardess,船舱服务员
5086,baton twirler,指挥棒舞者
5083,bath tester,浴缸测试员
5088,battalion chief,营长
5089,battalion fire chief,营区消防队长
5099,battery builder,电池制造商
5091,batter depositor,电池存放员
5094,batter out,打字员
5100,battery charger,电池充电器
5096,battery assembler,电池组装工
5092,batter mixer,电池混合器
5095,batter scaler,电池标尺
5090,batterboard setter,电路板组装工
5093,batter mixer helper,电池搅拌机助手
5097,battery assembler dry cell,电池组装工干电池
5110,battery hand,电池手
5098,battery assembler plastic,电池组装工塑料
5108,battery engineer,电池工程师
5103,battery checker,电池检查员
5101,battery charger conveyor line,电池充电输送线
5109,battery filler,电池填充工
5104,battery container finishing hand,电池容器完成手工
5105,battery container inspector,电池容器检查员
5106,battery container tester,电池容器测试员
5102,battery charger tester,电池充电器测试员
5111,battery inspector,电池检验员
5107,battery container tester aluminum,电池容器测试员铝
5114,batteryman,电池工
5119,battery recharger,电池充电器
5113,battery loader,电池加载器
5112,battery installer,电池安装工
5115,battery mechanic,电池维修工
5120,battery repairer,电池维修工
5116,battery parts assembler,电池零部件装配工
5117,battery plate assembler,电池板组装工
5118,battery plate remover,电池板拆卸工
5122,battery stacker,电池堆叠工
5123,battery starter,电池启动器
5128,battery tester field,电池测试员
5126,battery tester,电池测试员
5124,battery technician,电池技术员
5125,battery test engineer,电池测试工程师
5121,battery service technician,电池服务技术人员
5130,battery wrecker operator,电池拆解操作员
5131,batting machine operator,击球机操作员
5127,battery tester and repairer,电池测试和维修工
5129,battery vent plug inserter,电池排气塞插入器
5132,batting machine operator insulation,击球机操作员绝缘工
5140,beach attendant,海滩管理员
5136,bb shot packer,包装工
5141,beach expert,海滩专家
5137,bdc manager,BDC经理
5139,bd special education teacher,特殊教育教师
5134,batt packer,电池包装工
5142,beach lifeguard,海滩救生员
5143,beach patrol lieutenant,海滩巡逻中尉
5135,bay stocker,海湾股票交易员
5133,batt machine operator,战斗机器操作员
5152,beading installer,珍珠安装工
5146,beader,珠饰工
5148,bead filler,珠子填充工
5145,bead cutter,珠子切割工
5149,bead flipper,珠子翻转者
5153,beading machine operator,串珠机操作员
5151,bead forming machine set up operator,珠子成型机操作员
5154,beading sawyer,打孔锯工
5144,bead builder,珠子建造者
5150,bead forming machine operator,珠子成型机操作员
5138,bdr,BDR是BusinessDevelopmentRepresentative的缩写，中文翻译为“商务发展代表”。
5157,bead maker,珠子制造商
5160,bead stringer,串珠工
5163,bead wire insulator,珠线绝缘子
5164,bead wire taper,线材锥度
5159,bead preparer,珠子准备工
5155,bead inspector,珠子检查员
5158,bead picker,珠子挑选者
5161,bead supervisor,珠子监督员
5162,bead trimmer,珠饰修剪师
5156,bead machine operator,珠子机操作员
5165,beadworker,珠饰工人
5168,beam builder,光纤制造者
5169,beam builder helper,光纤制造助手
5167,bead wrapper,珠子包装工
5172,beam doffer,纺纱工
5171,beam department supervisor,光束部门主管
5166,bead worker sewing,珠工缝纫
5173,beam dyer,布匹染色工
5174,beam dyer operator,布匹染色操作员
5176,beamer hand,放映员
5147,beader tender,bead珠子，tender轻柔的，照顾的，所以翻译为“珠子照顾者”。
5170,beam carrier hauler pusher,光纤束载体拖车推车
5178,beamer operator,放映员
5177,beamer helper,放映助手
5179,beam house inspector,beamhouseinspector
5181,beaming machine operator,操作员
5184,beam racker,beamracker
5180,beaming inspector,发光的检查员
5185,beam saw operator,锯床操作员
5182,beam machine operator,射线机操作员
5183,beam press operator,冲压操作工
5187,beamster,工程师
5191,bean picker,豆农
5189,beam worker,焊接工
5190,bean dumper,豆袋
5175,beam dyer recessed vat,beamdyerrecessedvat文本：光束染色机嵌入式槽
5194,bean snapper,豆芽收割者
5195,bean snipper,豆芽收割者
5193,bean roaster,咖啡豆烘焙师
5188,beam warper,波纹管制造工
5196,bean sorter,豆类分拣员
5192,bean picker machine operator,豆子采摘机操作员
5186,beam sealer,激光封口机操作员
5203,bearingizer,轴承工
5202,bearing inspector,轴承检验员
5198,bean sprout laborer,豆芽工人
5201,bearing grinder,轴承磨床
5199,bean viner,豆芽种植者
5197,bean sprout grower,豆芽种植者
5204,bearing machine operator,轴承机操作员
5200,bean weigher,豆类称重员
5208,bear keeper,熊饲养员
5212,beater engineer,打浆工程师
5205,bearing maker,轴承制造者
5210,beater boss,打工人老板
5207,bearing ring assembler,轴承环装配工
5206,bearing press machine operator,轴承压机操作员
5209,beater and pulper feeder,打浆机喂料器
5215,beater lead,打鼓手
5217,beater operator,打浆工
5214,beater head,打头工
5219,beater out leveling machine,打平机
5218,beater out,打铁工
5220,beater room helper,打谷房助手
5213,beater engineer helper,打谷机工程师助手
5216,beater machine operator,打浆机操作员
5211,beater dumper,打谷机操作员汽车司机
5225,beautician apprentice,美容学徒
5228,beauty consultant,美容顾问
5227,beauty artist,美容师
5226,beauty advisor,美容顾问
5222,beater tender,打铁工人
5221,beater room supervisor,打谷房主管
5229,beauty counselor,美容顾问
5223,beater worker helper,打工人助手
5224,beating machine operator,打字机操作员
5231,beauty culturist,美容师
5230,beauty culture teacher,美容文化教师
5234,beauty operator,美容师
5233,beauty director,美容总监
5235,beauty operator apprentice,美容师学徒
5237,beauty sales advisor,美容销售顾问
5232,beauty culturist apprentice,美容师学徒
5239,beauty school instructor,美容学校教师
5238,beauty sales consultant,美容销售顾问
5236,beauty parlor cleaner,美容院清洁工
5248,bed and breakfast operator,民宿经营者
5242,beauty therapist,美容师
5241,beauty specialist,美容专家
5240,beauty shop manager,美容店经理
5250,bed control specialist,床控专家
5249,bed bug exterminator,灭虫师
5244,beck operator,贝克操作员
5245,beck tender,贝克护工
5246,bed and breakfast cook,床和早餐厨师
5243,beaver trapper,海狸捕手
5247,bed and breakfast innkeeper,床和早餐旅馆老板
5255,bed manager,床长
5251,bed laborer,床工
5257,bed placement coordinator,床位协调员
5258,bed rubber,床垫橡胶工
5259,bed setter,铺床员
5252,bed laster,床铺清洁工
5253,bed machine operator,床机操作员
5254,bed maker,床铺整理者
5256,bed operator,床铺操作员
5261,bedspread cutter hand,床单裁剪工
5260,bedspread cutter,床单裁剪工
5268,bed worker,床工
5262,bedspread folder,床单文件夹
5271,beef boner,牛肉骨
5270,bee farmer,养蜂人
5267,bed teacher,保育员
5269,bee breeder,养蜂人
5266,bed spring maker,床垫弹簧制造商
5263,bedspread inspector,床单检查员
5265,bedspring assembler,床弹簧装配工
5274,beef cattle farm manager,牛肉农场经理
5279,beef grader,牛肉评级员
5278,beef farmer,牛肉农民
5275,beef cattle farm worker,牛肉农场工人
5272,beef breaker,牛肉分割工
5277,beef cattle specialist,牛肉牛专家
5264,bedspread seamer,床单缝合工
5273,beef cattle farmer,牛肉养殖户
5280,beef grinder,牛肉磨碎机
5276,beef cattle grazier,牛肉牛放牧者
5288,beef specialist,牛肉专家
5281,beef killer,牛肉杀手
5284,beef pusher,牛肉推手
5282,beef lugger,牛肉搬运工
5289,beef splitter,牛肉分割工
